governorate,week,SIGACT,SIG_1,df,idf,suicide,ied_attack,ied_clear,ied_total,governorate_1,governorate_2
Anbar,2531,17,17,3,0,0,5,4,9,Anbar,Anbar
Anbar,2532,11,11,4,0,1,3,1,4,Anbar,Anbar
Anbar,2533,19,19,4,0,0,7,4,11,Anbar,Anbar
Anbar,2534,23,23,11,0,0,4,5,9,Anbar,Anbar
Anbar,2535,12,12,1,0,0,8,1,9,Anbar,Anbar
Anbar,2536,13,13,5,1,0,5,1,6,Anbar,Anbar
Anbar,2537,19,18,5,0,0,7,3,10,Anbar,Anbar
Anbar,2538,16,15,6,1,0,5,1,6,Anbar,Anbar
Anbar,2539,19,18,3,1,1,7,5,12,Anbar,Anbar
Anbar,2540,16,16,3,0,1,8,4,12,Anbar,Anbar
Anbar,2541,10,10,1,0,0,2,4,6,Anbar,Anbar
Anbar,2542,16,16,3,0,0,5,1,6,Anbar,Anbar
Anbar,2543,9,9,2,0,0,1,1,2,Anbar,Anbar
Anbar,2544,10,10,3,0,0,5,1,6,Anbar,Anbar
Anbar,2545,6,6,0,0,1,2,1,3,Anbar,Anbar
Anbar,2546,13,13,3,1,0,3,5,8,Anbar,Anbar
Anbar,2547,19,17,2,0,0,8,3,11,Anbar,Anbar
Anbar,2548,6,5,2,0,0,3,0,3,Anbar,Anbar
Anbar,2549,10,7,4,0,0,2,2,4,Anbar,Anbar
Anbar,2550,10,10,1,0,0,2,4,6,Anbar,Anbar
Anbar,2551,15,15,3,0,0,5,4,9,Anbar,Anbar
Anbar,2552,11,11,2,0,0,0,6,6,Anbar,Anbar
Anbar,2553,13,13,4,0,0,3,5,8,Anbar,Anbar
Anbar,2554,8,8,0,0,0,5,3,8,Anbar,Anbar
Anbar,2555,6,6,0,0,0,4,2,6,Anbar,Anbar
Babylon,2292,0,0,0,0,0,0,0,0,Babylon,Babylon
Babylon,2293,1,1,0,0,0,1,0,1,Babylon,Babylon
Babylon,2294,3,3,1,0,0,2,0,2,Babylon,Babylon
Babylon,2295,4,4,0,0,0,4,0,4,Babylon,Babylon
Babylon,2296,4,4,0,0,0,4,0,4,Babylon,Babylon
Babylon,2297,1,1,0,0,0,1,0,1,Babylon,Babylon
Babylon,2298,7,7,1,0,0,6,0,6,Babylon,Babylon
Babylon,2299,5,5,1,0,0,4,0,4,Babylon,Babylon
Babylon,2300,1,1,0,0,0,1,0,1,Babylon,Babylon
Babylon,2301,7,7,2,0,0,5,0,5,Babylon,Babylon
Babylon,2302,18,18,11,2,0,5,0,5,Babylon,Babylon
Babylon,2303,11,11,3,3,0,4,1,5,Babylon,Babylon
Babylon,2304,17,17,4,0,0,12,1,13,Babylon,Babylon
Babylon,2305,12,12,1,1,0,10,0,10,Babylon,Babylon
Babylon,2306,15,15,1,0,0,13,1,14,Babylon,Babylon
Babylon,2307,16,16,4,4,0,5,3,8,Babylon,Babylon
Babylon,2308,13,13,4,1,0,6,2,8,Babylon,Babylon
Babylon,2309,14,14,5,0,0,9,0,9,Babylon,Babylon
Babylon,2310,14,14,4,1,0,8,1,9,Babylon,Babylon
Babylon,2311,17,17,7,3,0,7,0,7,Babylon,Babylon
Babylon,2312,19,19,3,3,0,11,2,13,Babylon,Babylon
Babylon,2313,9,9,1,3,0,4,1,5,Babylon,Babylon
Babylon,2314,2,2,0,0,0,2,0,2,Babylon,Babylon
Babylon,2315,9,9,5,0,0,4,0,4,Babylon,Babylon
Babylon,2316,7,7,0,2,0,5,0,5,Babylon,Babylon
Babylon,2317,14,14,5,3,0,6,0,6,Babylon,Babylon
Babylon,2318,8,8,1,2,0,4,1,5,Babylon,Babylon
Babylon,2319,11,11,1,5,0,5,0,5,Babylon,Babylon
Babylon,2320,23,23,7,6,0,10,0,10,Babylon,Babylon
Babylon,2321,18,18,5,4,0,9,0,9,Babylon,Babylon
Babylon,2322,7,7,1,3,0,3,0,3,Babylon,Babylon
Babylon,2323,2,2,0,0,0,2,0,2,Babylon,Babylon
Babylon,2324,1,1,0,0,0,1,0,1,Babylon,Babylon
Babylon,2325,0,0,0,0,0,0,0,0,Babylon,Babylon
Babylon,2326,0,0,0,0,0,0,0,0,Babylon,Babylon
Babylon,2327,0,0,0,0,0,0,0,0,Babylon,Babylon
Babylon,2328,3,3,1,0,0,2,0,2,Babylon,Babylon
Babylon,2329,14,14,3,4,0,7,0,7,Babylon,Babylon
Babylon,2330,15,15,5,3,0,7,0,7,Babylon,Babylon
Babylon,2331,36,36,7,6,0,17,0,17,Babylon,Babylon
Babylon,2332,19,19,6,3,0,8,0,8,Babylon,Babylon
Babylon,2333,20,20,4,2,0,14,0,14,Babylon,Babylon
Babylon,2334,16,16,4,0,0,11,0,11,Babylon,Babylon
Babylon,2335,15,15,3,2,0,7,0,7,Babylon,Babylon
Babylon,2336,20,20,4,3,0,13,0,13,Babylon,Babylon
Babylon,2337,9,9,2,0,0,4,0,4,Babylon,Babylon
Babylon,2338,12,12,2,1,0,8,0,8,Babylon,Babylon
Babylon,2339,15,15,4,2,0,9,0,9,Babylon,Babylon
Babylon,2340,22,22,4,1,0,17,0,17,Babylon,Babylon
Babylon,2341,19,19,3,3,0,11,0,11,Babylon,Babylon
Babylon,2342,18,18,3,2,0,11,0,11,Babylon,Babylon
Babylon,2343,17,17,5,2,0,9,0,9,Babylon,Babylon
Babylon,2344,27,27,5,4,0,10,0,10,Babylon,Babylon
Babylon,2345,13,13,3,1,0,7,0,7,Babylon,Babylon
Babylon,2346,17,17,2,0,0,12,0,12,Babylon,Babylon
Babylon,2347,14,14,1,0,0,10,0,10,Babylon,Babylon
Babylon,2348,15,15,2,0,0,12,0,12,Babylon,Babylon
Babylon,2349,7,7,0,0,0,5,0,5,Babylon,Babylon
Babylon,2350,6,6,1,0,0,4,0,4,Babylon,Babylon
Babylon,2351,11,11,2,0,0,4,0,4,Babylon,Babylon
Babylon,2352,10,10,2,0,0,5,0,5,Babylon,Babylon
Babylon,2353,8,8,2,0,0,5,0,5,Babylon,Babylon
Babylon,2354,11,11,3,0,1,6,0,6,Babylon,Babylon
Babylon,2355,13,13,2,0,0,10,0,10,Babylon,Babylon
Babylon,2356,8,8,1,0,0,6,0,6,Babylon,Babylon
Babylon,2357,15,15,2,0,0,9,0,9,Babylon,Babylon
Babylon,2358,15,15,5,0,0,9,0,9,Babylon,Babylon
Babylon,2359,12,12,2,0,0,10,0,10,Babylon,Babylon
Babylon,2360,19,19,2,0,0,13,0,13,Babylon,Babylon
Babylon,2361,10,10,1,0,1,7,0,7,Babylon,Babylon
Babylon,2362,9,9,2,0,0,7,0,7,Babylon,Babylon
Babylon,2363,8,8,4,0,0,4,0,4,Babylon,Babylon
Babylon,2364,8,8,1,0,0,6,0,6,Babylon,Babylon
Babylon,2365,11,11,2,0,0,9,0,9,Babylon,Babylon
Babylon,2366,6,6,1,0,0,5,0,5,Babylon,Babylon
Babylon,2367,8,8,1,0,1,6,0,6,Babylon,Babylon
Babylon,2368,10,10,4,0,1,3,0,3,Babylon,Babylon
Babylon,2369,11,11,1,0,0,7,0,7,Babylon,Babylon
Babylon,2370,22,22,5,0,0,16,0,16,Babylon,Babylon
Babylon,2371,13,13,1,0,0,9,0,9,Babylon,Babylon
Babylon,2372,10,10,1,0,1,7,0,7,Babylon,Babylon
Babylon,2373,10,10,4,0,0,5,0,5,Babylon,Babylon
Babylon,2374,8,8,0,0,0,3,0,3,Babylon,Babylon
Babylon,2375,9,9,3,0,0,6,0,6,Babylon,Babylon
Babylon,2376,14,14,4,1,0,7,0,7,Babylon,Babylon
Babylon,2377,10,10,3,0,0,5,0,5,Babylon,Babylon
Babylon,2378,14,14,5,0,0,9,0,9,Babylon,Babylon
Babylon,2379,14,14,2,0,0,11,0,11,Babylon,Babylon
Babylon,2380,17,17,3,0,0,12,0,12,Babylon,Babylon
Babylon,2381,8,8,2,0,0,6,0,6,Babylon,Babylon
Babylon,2382,12,12,0,0,0,10,0,10,Babylon,Babylon
Babylon,2383,14,14,4,0,0,9,0,9,Babylon,Babylon
Babylon,2384,8,8,0,0,0,6,0,6,Babylon,Babylon
Babylon,2385,11,11,2,0,0,9,0,9,Babylon,Babylon
Babylon,2386,15,15,1,0,0,11,0,11,Babylon,Babylon
Babylon,2387,14,14,2,0,0,12,0,12,Babylon,Babylon
Babylon,2388,15,15,3,0,0,11,0,11,Babylon,Babylon
Babylon,2389,5,5,2,0,0,3,0,3,Babylon,Babylon
Babylon,2390,0,0,0,0,0,0,0,0,Babylon,Babylon
Babylon,2391,0,0,0,0,0,0,0,0,Babylon,Babylon
Babylon,2392,7,7,2,0,0,4,0,4,Babylon,Babylon
Babylon,2393,6,6,3,0,0,3,0,3,Babylon,Babylon
Babylon,2394,12,12,3,0,0,9,0,9,Babylon,Babylon
Babylon,2395,12,12,1,0,0,11,0,11,Babylon,Babylon
Babylon,2396,9,9,3,0,0,6,0,6,Babylon,Babylon
Babylon,2397,13,13,3,0,0,10,0,10,Babylon,Babylon
Babylon,2398,10,10,1,0,0,8,0,8,Babylon,Babylon
Babylon,2399,16,16,1,0,0,11,0,11,Babylon,Babylon
Babylon,2400,12,12,0,0,0,10,0,10,Babylon,Babylon
Babylon,2401,15,15,4,0,0,9,0,9,Babylon,Babylon
Babylon,2402,9,9,0,0,0,7,0,7,Babylon,Babylon
Babylon,2403,23,23,2,2,0,17,0,17,Babylon,Babylon
Babylon,2404,8,8,4,0,0,4,0,4,Babylon,Babylon
Babylon,2405,9,8,1,0,0,7,0,7,Babylon,Babylon
Babylon,2406,16,15,6,0,0,8,0,8,Babylon,Babylon
Babylon,2407,10,9,0,0,0,9,0,9,Babylon,Babylon
Babylon,2408,19,16,1,1,0,16,0,16,Babylon,Babylon
Babylon,2409,13,12,2,0,0,10,0,10,Babylon,Babylon
Babylon,2410,15,12,0,0,0,13,0,13,Babylon,Babylon
Babylon,2411,26,24,4,0,0,21,0,21,Babylon,Babylon
Babylon,2412,8,8,0,0,0,8,0,8,Babylon,Babylon
Babylon,2413,9,7,0,0,0,8,0,8,Babylon,Babylon
Babylon,2414,15,12,2,0,0,10,0,10,Babylon,Babylon
Babylon,2415,15,13,1,0,0,11,0,11,Babylon,Babylon
Babylon,2416,20,19,1,0,0,18,0,18,Babylon,Babylon
Babylon,2417,29,21,1,0,0,21,0,21,Babylon,Babylon
Babylon,2418,14,11,1,0,0,10,0,10,Babylon,Babylon
Babylon,2419,13,12,0,0,0,13,0,13,Babylon,Babylon
Babylon,2420,33,26,3,0,0,24,0,24,Babylon,Babylon
Babylon,2421,23,15,6,0,0,12,0,12,Babylon,Babylon
Babylon,2422,22,17,4,0,0,16,0,16,Babylon,Babylon
Babylon,2423,21,16,6,0,0,11,0,11,Babylon,Babylon
Babylon,2424,36,26,6,0,0,23,0,23,Babylon,Babylon
Babylon,2425,35,28,5,0,0,19,0,19,Babylon,Babylon
Babylon,2426,60,42,13,0,0,24,6,30,Babylon,Babylon
Babylon,2427,42,30,11,2,0,11,8,19,Babylon,Babylon
Babylon,2428,34,25,6,0,0,13,3,16,Babylon,Babylon
Babylon,2429,41,31,7,0,0,14,8,22,Babylon,Babylon
Babylon,2430,27,21,3,0,0,17,1,18,Babylon,Babylon
Babylon,2431,36,27,5,0,0,22,5,27,Babylon,Babylon
Babylon,2432,37,28,8,0,0,18,5,23,Babylon,Babylon
Babylon,2433,39,34,10,0,0,11,10,21,Babylon,Babylon
Babylon,2434,27,24,5,0,0,14,4,18,Babylon,Babylon
Babylon,2435,25,20,8,0,0,5,5,10,Babylon,Babylon
Babylon,2436,25,21,7,0,0,6,5,11,Babylon,Babylon
Babylon,2437,23,16,3,0,1,6,4,10,Babylon,Babylon
Babylon,2438,27,20,7,0,0,10,7,17,Babylon,Babylon
Babylon,2439,35,23,6,0,1,10,3,13,Babylon,Babylon
Babylon,2440,28,17,0,0,0,10,5,15,Babylon,Babylon
Babylon,2441,39,30,4,0,1,15,4,19,Babylon,Babylon
Babylon,2442,19,11,3,0,0,6,4,10,Babylon,Babylon
Babylon,2443,35,32,11,0,0,12,5,17,Babylon,Babylon
Babylon,2444,27,19,3,0,0,10,5,15,Babylon,Babylon
Babylon,2445,34,30,10,0,0,10,10,20,Babylon,Babylon
Babylon,2446,31,25,12,0,0,6,2,8,Babylon,Babylon
Babylon,2447,48,27,9,1,0,6,6,12,Babylon,Babylon
Babylon,2448,29,22,5,0,1,8,4,12,Babylon,Babylon
Babylon,2449,32,26,12,0,0,5,3,8,Babylon,Babylon
Babylon,2450,29,24,7,0,0,13,3,16,Babylon,Babylon
Babylon,2451,24,17,7,0,0,8,1,9,Babylon,Babylon
Babylon,2452,39,28,9,0,0,16,9,25,Babylon,Babylon
Babylon,2453,29,20,4,1,2,15,2,17,Babylon,Babylon
Babylon,2454,27,19,5,0,0,9,4,13,Babylon,Babylon
Babylon,2455,32,25,7,0,1,8,8,16,Babylon,Babylon
Babylon,2456,46,34,11,1,0,13,5,18,Babylon,Babylon
Babylon,2457,38,25,11,0,0,10,6,16,Babylon,Babylon
Babylon,2458,40,28,12,0,0,12,4,16,Babylon,Babylon
Babylon,2459,33,18,7,0,0,7,5,12,Babylon,Babylon
Babylon,2460,32,26,9,2,0,12,6,18,Babylon,Babylon
Babylon,2461,48,38,11,1,0,15,7,22,Babylon,Babylon
Babylon,2462,41,25,7,1,0,14,7,21,Babylon,Babylon
Babylon,2463,45,35,14,0,2,15,3,18,Babylon,Babylon
Babylon,2464,28,19,7,0,1,6,2,8,Babylon,Babylon
Babylon,2465,34,23,9,0,0,9,1,10,Babylon,Babylon
Babylon,2466,32,23,8,0,1,5,6,11,Babylon,Babylon
Babylon,2467,39,25,7,1,0,15,3,18,Babylon,Babylon
Babylon,2468,31,20,8,8,0,10,4,14,Babylon,Babylon
Babylon,2469,35,25,3,9,0,15,3,18,Babylon,Babylon
Babylon,2470,24,18,5,6,0,5,4,9,Babylon,Babylon
Babylon,2471,26,21,6,6,0,6,5,11,Babylon,Babylon
Babylon,2472,46,42,9,20,0,10,2,12,Babylon,Babylon
Babylon,2473,21,14,8,2,0,6,2,8,Babylon,Babylon
Babylon,2474,32,24,18,1,0,7,2,9,Babylon,Babylon
Babylon,2475,27,20,5,2,0,10,3,13,Babylon,Babylon
Babylon,2476,28,13,8,3,1,7,3,10,Babylon,Babylon
Babylon,2477,19,12,10,3,0,2,3,5,Babylon,Babylon
Babylon,2478,22,12,10,2,0,3,1,4,Babylon,Babylon
Babylon,2479,26,19,7,1,0,5,7,12,Babylon,Babylon
Babylon,2480,21,12,6,2,0,9,0,9,Babylon,Babylon
Babylon,2481,16,10,4,1,0,4,4,8,Babylon,Babylon
Babylon,2482,14,8,6,0,0,5,1,6,Babylon,Babylon
Babylon,2483,31,24,12,0,0,10,2,12,Babylon,Babylon
Babylon,2484,21,17,10,1,0,3,3,6,Babylon,Babylon
Babylon,2485,19,19,6,2,0,6,2,8,Babylon,Babylon
Babylon,2486,15,14,8,1,0,2,2,4,Babylon,Babylon
Babylon,2487,18,18,9,0,0,5,3,8,Babylon,Babylon
Babylon,2488,10,5,2,1,0,0,2,2,Babylon,Babylon
Babylon,2489,17,16,5,1,1,6,3,9,Babylon,Babylon
Babylon,2490,14,10,2,1,0,5,2,7,Babylon,Babylon
Babylon,2491,19,15,6,0,0,3,5,8,Babylon,Babylon
Babylon,2492,10,8,3,0,0,5,0,5,Babylon,Babylon
Babylon,2493,29,28,11,1,0,5,9,14,Babylon,Babylon
Babylon,2494,17,16,2,0,0,4,10,14,Babylon,Babylon
Babylon,2495,9,8,1,0,0,3,4,7,Babylon,Babylon
Babylon,2496,5,5,1,1,0,1,2,3,Babylon,Babylon
Babylon,2497,6,6,0,1,0,1,4,5,Babylon,Babylon
Babylon,2498,14,14,4,0,0,0,10,10,Babylon,Babylon
Babylon,2499,3,3,1,0,0,0,2,2,Babylon,Babylon
Babylon,2500,2,2,1,0,0,1,0,1,Babylon,Babylon
Babylon,2501,3,3,0,0,0,0,3,3,Babylon,Babylon
Babylon,2502,5,4,1,0,0,1,2,3,Babylon,Babylon
Babylon,2503,4,4,1,0,1,0,2,2,Babylon,Babylon
Babylon,2504,8,7,2,1,0,2,2,4,Babylon,Babylon
Babylon,2505,7,7,2,0,0,0,4,4,Babylon,Babylon
Babylon,2506,4,4,1,0,0,3,0,3,Babylon,Babylon
Babylon,2507,14,14,1,2,0,6,4,10,Babylon,Babylon
Babylon,2508,21,21,9,4,1,1,6,7,Babylon,Babylon
Babylon,2509,5,5,3,0,0,1,1,2,Babylon,Babylon
Babylon,2510,9,7,2,0,0,4,1,5,Babylon,Babylon
Babylon,2511,5,5,0,0,0,3,2,5,Babylon,Babylon
Babylon,2512,7,7,1,0,0,2,3,5,Babylon,Babylon
Babylon,2513,4,3,0,0,0,2,1,3,Babylon,Babylon
Babylon,2514,5,5,1,0,0,1,3,4,Babylon,Babylon
Babylon,2515,3,3,0,1,0,0,2,2,Babylon,Babylon
Babylon,2516,6,6,0,0,0,2,4,6,Babylon,Babylon
Babylon,2517,12,11,1,1,0,1,8,9,Babylon,Babylon
Babylon,2518,2,2,0,1,0,1,0,1,Babylon,Babylon
Babylon,2519,4,4,0,0,0,2,2,4,Babylon,Babylon
Babylon,2520,4,3,0,0,0,1,2,3,Babylon,Babylon
Babylon,2521,12,10,1,0,0,6,3,9,Babylon,Babylon
Babylon,2522,5,5,0,1,0,3,1,4,Babylon,Babylon
Babylon,2523,9,9,0,0,0,5,4,9,Babylon,Babylon
Babylon,2524,3,3,1,0,0,1,1,2,Babylon,Babylon
Babylon,2525,4,3,2,0,0,1,0,1,Babylon,Babylon
Babylon,2526,7,7,0,1,0,5,1,6,Babylon,Babylon
Babylon,2527,4,4,1,0,0,2,1,3,Babylon,Babylon
Babylon,2528,2,1,0,0,1,0,0,0,Babylon,Babylon
Babylon,2529,6,6,0,0,0,2,4,6,Babylon,Babylon
Babylon,2530,7,6,2,0,0,3,1,4,Babylon,Babylon
Babylon,2531,9,9,2,0,0,6,1,7,Babylon,Babylon
Babylon,2532,10,8,1,0,0,4,2,6,Babylon,Babylon
Babylon,2533,4,4,1,0,0,1,2,3,Babylon,Babylon
Babylon,2534,6,6,0,0,0,4,2,6,Babylon,Babylon
Babylon,2535,6,6,1,0,0,2,3,5,Babylon,Babylon
Babylon,2536,7,7,3,0,0,2,1,3,Babylon,Babylon
Babylon,2537,7,5,2,0,0,1,2,3,Babylon,Babylon
Babylon,2538,8,8,2,0,0,3,3,6,Babylon,Babylon
Babylon,2539,3,3,0,0,0,1,2,3,Babylon,Babylon
Babylon,2540,7,5,0,0,0,0,5,5,Babylon,Babylon
Babylon,2541,1,1,0,0,0,1,0,1,Babylon,Babylon
Babylon,2542,7,7,1,0,0,3,2,5,Babylon,Babylon
Babylon,2543,4,4,0,1,1,1,1,2,Babylon,Babylon
Babylon,2544,9,9,0,0,0,5,3,8,Babylon,Babylon
Babylon,2545,4,2,0,1,0,1,0,1,Babylon,Babylon
Babylon,2546,3,3,2,0,0,1,0,1,Babylon,Babylon
Babylon,2547,8,8,0,0,0,4,4,8,Babylon,Babylon
Babylon,2548,5,5,1,0,0,0,4,4,Babylon,Babylon
Babylon,2549,3,3,1,0,0,2,0,2,Babylon,Babylon
Babylon,2550,4,4,1,0,0,0,2,2,Babylon,Babylon
Babylon,2551,6,6,1,0,0,0,4,4,Babylon,Babylon
Babylon,2552,5,3,0,0,0,2,1,3,Babylon,Babylon
Babylon,2553,3,3,0,0,0,1,2,3,Babylon,Babylon
Babylon,2554,4,4,0,0,1,2,1,3,Babylon,Babylon
Babylon,2555,5,4,0,1,0,1,2,3,Babylon,Babylon
Baghdad,2292,7,7,2,0,0,5,0,5,Baghdad,Baghdad
Baghdad,2293,16,16,5,2,1,8,0,8,Baghdad,Baghdad
Baghdad,2294,22,22,6,1,0,14,0,14,Baghdad,Baghdad
Baghdad,2295,37,37,17,2,0,18,0,18,Baghdad,Baghdad
Baghdad,2296,39,39,9,1,0,29,0,29,Baghdad,Baghdad
Baghdad,2297,48,48,7,0,0,41,0,41,Baghdad,Baghdad
Baghdad,2298,55,55,16,7,0,32,0,32,Baghdad,Baghdad
Baghdad,2299,42,42,11,4,0,26,1,27,Baghdad,Baghdad
Baghdad,2300,39,39,12,2,0,24,1,25,Baghdad,Baghdad
Baghdad,2301,79,79,42,8,0,27,2,29,Baghdad,Baghdad
Baghdad,2302,160,160,72,29,0,59,0,59,Baghdad,Baghdad
Baghdad,2303,94,94,37,10,0,45,2,47,Baghdad,Baghdad
Baghdad,2304,106,106,45,13,0,48,0,48,Baghdad,Baghdad
Baghdad,2305,131,131,50,13,0,64,4,68,Baghdad,Baghdad
Baghdad,2306,181,181,73,22,0,81,5,86,Baghdad,Baghdad
Baghdad,2307,138,138,39,32,0,63,4,67,Baghdad,Baghdad
Baghdad,2308,176,176,52,28,0,86,10,96,Baghdad,Baghdad
Baghdad,2309,141,141,53,26,0,49,13,62,Baghdad,Baghdad
Baghdad,2310,164,164,53,35,0,61,15,76,Baghdad,Baghdad
Baghdad,2311,137,137,57,25,0,53,2,55,Baghdad,Baghdad
Baghdad,2312,131,131,30,35,0,59,7,66,Baghdad,Baghdad
Baghdad,2313,163,163,65,29,0,58,11,69,Baghdad,Baghdad
Baghdad,2314,100,100,45,14,0,39,2,41,Baghdad,Baghdad
Baghdad,2315,118,118,43,23,0,49,3,52,Baghdad,Baghdad
Baghdad,2316,116,116,39,15,0,60,2,62,Baghdad,Baghdad
Baghdad,2317,123,123,46,22,0,54,1,55,Baghdad,Baghdad
Baghdad,2318,94,94,38,14,0,39,3,42,Baghdad,Baghdad
Baghdad,2319,271,271,126,76,0,68,1,69,Baghdad,Baghdad
Baghdad,2320,268,268,112,74,0,77,5,82,Baghdad,Baghdad
Baghdad,2321,236,236,91,68,0,71,6,77,Baghdad,Baghdad
Baghdad,2322,146,146,50,35,0,59,2,61,Baghdad,Baghdad
Baghdad,2323,114,114,42,23,0,47,2,49,Baghdad,Baghdad
Baghdad,2324,38,38,16,8,0,13,1,14,Baghdad,Baghdad
Baghdad,2325,0,0,0,0,0,0,0,0,Baghdad,Baghdad
Baghdad,2326,0,0,0,0,0,0,0,0,Baghdad,Baghdad
Baghdad,2327,0,0,0,0,0,0,0,0,Baghdad,Baghdad
Baghdad,2328,30,30,13,2,0,10,0,10,Baghdad,Baghdad
Baghdad,2329,252,252,84,51,1,97,1,98,Baghdad,Baghdad
Baghdad,2330,242,242,72,32,0,121,0,121,Baghdad,Baghdad
Baghdad,2331,248,248,88,38,0,111,0,111,Baghdad,Baghdad
Baghdad,2332,326,326,145,35,0,130,0,130,Baghdad,Baghdad
Baghdad,2333,340,340,138,44,0,133,0,133,Baghdad,Baghdad
Baghdad,2334,254,254,91,30,0,120,0,120,Baghdad,Baghdad
Baghdad,2335,193,193,63,17,0,103,0,103,Baghdad,Baghdad
Baghdad,2336,188,188,74,15,0,92,0,92,Baghdad,Baghdad
Baghdad,2337,173,173,59,18,0,88,0,88,Baghdad,Baghdad
Baghdad,2338,149,149,33,15,0,95,0,95,Baghdad,Baghdad
Baghdad,2339,180,180,70,14,0,94,0,94,Baghdad,Baghdad
Baghdad,2340,209,209,58,20,0,122,0,122,Baghdad,Baghdad
Baghdad,2341,154,154,43,6,0,102,0,102,Baghdad,Baghdad
Baghdad,2342,209,209,67,9,0,124,0,124,Baghdad,Baghdad
Baghdad,2343,229,229,102,10,0,117,0,117,Baghdad,Baghdad
Baghdad,2344,279,279,126,25,0,105,0,105,Baghdad,Baghdad
Baghdad,2345,154,154,38,10,0,104,0,104,Baghdad,Baghdad
Baghdad,2346,156,156,41,9,0,103,0,103,Baghdad,Baghdad
Baghdad,2347,149,149,38,10,4,97,0,97,Baghdad,Baghdad
Baghdad,2348,134,134,28,7,0,96,0,96,Baghdad,Baghdad
Baghdad,2349,124,124,39,7,0,73,0,73,Baghdad,Baghdad
Baghdad,2350,137,137,40,8,0,89,0,89,Baghdad,Baghdad
Baghdad,2351,139,138,53,4,0,78,0,78,Baghdad,Baghdad
Baghdad,2352,144,144,30,1,0,104,0,104,Baghdad,Baghdad
Baghdad,2353,159,159,37,3,0,102,0,102,Baghdad,Baghdad
Baghdad,2354,181,181,41,5,0,123,0,123,Baghdad,Baghdad
Baghdad,2355,140,140,44,5,0,86,0,86,Baghdad,Baghdad
Baghdad,2356,140,140,47,0,0,81,0,81,Baghdad,Baghdad
Baghdad,2357,186,186,54,7,1,113,0,113,Baghdad,Baghdad
Baghdad,2358,198,198,67,6,0,112,0,112,Baghdad,Baghdad
Baghdad,2359,199,199,64,9,0,118,0,118,Baghdad,Baghdad
Baghdad,2360,202,202,65,10,0,116,0,116,Baghdad,Baghdad
Baghdad,2361,147,146,54,8,0,78,0,78,Baghdad,Baghdad
Baghdad,2362,157,156,63,6,0,81,0,81,Baghdad,Baghdad
Baghdad,2363,171,171,48,13,0,106,0,106,Baghdad,Baghdad
Baghdad,2364,191,191,66,10,0,110,0,110,Baghdad,Baghdad
Baghdad,2365,188,188,71,9,0,101,0,101,Baghdad,Baghdad
Baghdad,2366,186,186,58,11,0,113,0,113,Baghdad,Baghdad
Baghdad,2367,236,231,66,9,0,144,0,144,Baghdad,Baghdad
Baghdad,2368,186,184,49,8,0,113,0,113,Baghdad,Baghdad
Baghdad,2369,209,207,72,4,0,114,0,114,Baghdad,Baghdad
Baghdad,2370,201,200,56,7,0,120,0,120,Baghdad,Baghdad
Baghdad,2371,194,194,71,3,0,101,0,101,Baghdad,Baghdad
Baghdad,2372,189,189,54,1,1,118,0,118,Baghdad,Baghdad
Baghdad,2373,189,189,54,1,0,116,0,116,Baghdad,Baghdad
Baghdad,2374,161,161,40,1,0,102,0,102,Baghdad,Baghdad
Baghdad,2375,163,163,34,1,0,109,0,109,Baghdad,Baghdad
Baghdad,2376,233,233,71,0,0,138,0,138,Baghdad,Baghdad
Baghdad,2377,162,162,47,0,0,104,0,104,Baghdad,Baghdad
Baghdad,2378,177,177,47,0,0,110,0,110,Baghdad,Baghdad
Baghdad,2379,190,190,60,2,0,109,0,109,Baghdad,Baghdad
Baghdad,2380,229,229,68,1,0,132,0,132,Baghdad,Baghdad
Baghdad,2381,195,195,59,0,0,116,0,116,Baghdad,Baghdad
Baghdad,2382,202,202,51,0,0,124,0,124,Baghdad,Baghdad
Baghdad,2383,223,223,70,0,0,123,0,123,Baghdad,Baghdad
Baghdad,2384,202,201,61,0,1,108,0,108,Baghdad,Baghdad
Baghdad,2385,181,181,49,1,0,102,0,102,Baghdad,Baghdad
Baghdad,2386,164,164,40,0,0,101,0,101,Baghdad,Baghdad
Baghdad,2387,201,201,66,0,0,103,0,103,Baghdad,Baghdad
Baghdad,2388,203,202,55,0,2,115,0,115,Baghdad,Baghdad
Baghdad,2389,71,71,33,0,0,32,0,32,Baghdad,Baghdad
Baghdad,2390,43,43,25,1,0,15,0,15,Baghdad,Baghdad
Baghdad,2391,62,61,19,0,0,35,0,35,Baghdad,Baghdad
Baghdad,2392,258,256,66,0,0,160,0,160,Baghdad,Baghdad
Baghdad,2393,60,60,25,0,1,27,0,27,Baghdad,Baghdad
Baghdad,2394,184,184,60,0,1,102,0,102,Baghdad,Baghdad
Baghdad,2395,227,227,71,1,0,134,0,134,Baghdad,Baghdad
Baghdad,2396,260,260,87,0,0,139,0,139,Baghdad,Baghdad
Baghdad,2397,293,293,81,0,0,156,0,156,Baghdad,Baghdad
Baghdad,2398,294,294,68,0,1,196,0,196,Baghdad,Baghdad
Baghdad,2399,276,276,80,0,2,124,0,124,Baghdad,Baghdad
Baghdad,2400,296,294,92,0,1,150,0,150,Baghdad,Baghdad
Baghdad,2401,279,276,71,0,0,168,0,168,Baghdad,Baghdad
Baghdad,2402,293,287,77,0,0,162,0,162,Baghdad,Baghdad
